FID;Longitude;Latitude;wkd_day_value;wnd_day_value;wkd_night_value;wnd_night_value;mean_value_NO2;radiation;nightlight_450;nightlight_4950;nightlight_3150;nightlight_900;elevation;industry_1000;industry_100;industry_25;industry_3000;industry_300;industry_5000;industry_500;industry_50;population_1000;population_3000;population_5000;road_class_1_1000;road_class_1_100;road_class_1_25;road_class_1_3000;road_class_1_300;road_class_1_5000;road_class_1_500;road_class_1_50;road_class_2_1000;road_class_2_100;road_class_2_25;road_class_2_3000;road_class_2_300;road_class_2_5000;road_class_2_500;road_class_2_50;road_class_3_1000;road_class_3_100;road_class_3_25;road_class_3_3000;road_class_3_300;road_class_3_5000;road_class_3_500;road_class_3_50;temperature_2m_10;temperature_2m_11;temperature_2m_12;temperature_2m_1;temperature_2m_2;temperature_2m_3;temperature_2m_4;temperature_2m_5;temperature_2m_6;temperature_2m_7;temperature_2m_8;temperature_2m_9;TROP_2018;wind_speed_10m_10;wind_speed_10m_11;wind_speed_10m_12;wind_speed_10m_1;wind_speed_10m_2;wind_speed_10m_3;wind_speed_10m_4;wind_speed_10m_5;wind_speed_10m_6;wind_speed_10m_7;wind_speed_10m_8;wind_speed_10m_9;trop_mean_filt_2019
283;6.748363;51.52403;27.6204611;21.47252817;28.28167576;27.3826348;26.58420819;2.848913;13.847418;16.291973;17.357533;13.456343;18.470739;150000;0;0;2823125;0;9958750;5625;0;7091.030273;56279.71484;134952.5469;4212.722168;0;0;18744.48633;0;44084.88672;0;0;0;0;0;3288.888428;0;8129.103027;0;0;33899.93359;215.313965;50.896477;186516.6563;2710.650391;437369.4375;8960.416992;101.793007;13.253501;6.879247;4.399736;0.616494;5.274477;8.634828;8.457355;15.372299;19.159054;18.988457;18.519987;14.372355;878.307678;3.961427;3.213398;3.889143;2.956992;3.741406;3.49282;2.863028;2.72121;3.260399;2.820049;2.532582;2.964986;0.000143375
284;6.753639;49.322646;21.64523862;15.6545102;19.76621124;19.01235646;19.80600934;3.100552;14.07202;8.33971;9.122906;13.129194;183.891876;86875;0;0;2550000;0;8359375;0;0;3709.965576;25541.69141;58441.84766;0;0;0;28270.94141;0;55646.80859;0;0;6425.795898;412.998901;45.256676;16800.39258;2024.089111;31179.35938;3882.945801;119.014008;22152.10938;0;0;156571.8281;1844.511719;325726.75;4656.613281;0;11.781679;5.685379;3.39354;-1.046097;4.820155;8.318824;8.707811;15.476289;20.00923;19.885109;19.321644;13.597942;428.503937;2.771997;2.700074;3.395275;2.794458;3.15302;3.317146;2.332759;2.360091;2.815679;2.687773;2.251863;2.473172;6.77E-05
285;6.771867;51.437686;41.10175276;29.52241256;35.42883226;31.07597052;36.59063239;2.841897;36.089745;17.027662;22.206451;32.401943;36.171318;135000;0;0;5800625;1875;11803125;4375;0;9038.228516;62957.22266;154644.6406;10481.46484;0;0;62759.97656;1078.05957;96073.03906;2808.094727;0;0;0;0;7704.566895;0;13822.48047;0;0;33504.82422;865.943115;185.014572;195607.1875;4440.955078;463556.1563;9514.191406;365.816925;13.207864;6.815553;4.345302;0.509983;5.319477;8.678498;8.431249;15.391877;19.182632;19.01767;18.524319;14.357909;939.736694;3.917195;3.175096;3.857309;2.945832;3.69652;3.504929;2.841789;2.702388;3.227779;2.812012;2.523132;2.962795;0.000132575
286;6.782538;51.213166;66.66220231;54.03259448;43.12074912;41.614202;56.26593098;2.887518;31.841877;18.685438;24.584602;32.629501;45.308792;25625;0;0;1583750;0;4578125;0;0;14197.92676;104427.8438;244380.2969;1033.368408;0;0;30120.72656;0;65596.76563;0;0;5628.378906;465.798035;150.001328;31673.27539;1325.570679;67000.67188;2144.745117;250.002213;44778.11719;194.519501;0;244184.7969;3671.886963;568644.875;11123.0918;0;13.228064;6.802885;4.38624;0.132936;5.44442;8.820825;8.474807;15.510636;19.3405;19.252893;18.658958;14.423265;901.019226;3.778964;3.057873;3.763554;2.915202;3.614043;3.497367;2.796679;2.631266;3.118923;2.78902;2.484132;2.915505;0.0001379
287;6.819887;51.303394;27.75810897;20.04064011;27.24596622;24.63685819;25.86891417;2.868746;15.094427;11.02028;8.833524;13.62732;42.731873;23125;0;0;96250;0;1768750;0;0;5899.320312;33624.23828;102019.0547;4744.396484;0;0;29296.14453;0;77011.69531;0;0;0;0;0;0;0;924.902039;0;0;22437.13281;60.004723;0;120957.6094;1714.020996;317442.8125;6351.915039;9.792742;13.051818;6.63756;4.181595;0.165296;5.313689;8.671997;8.313997;15.336739;19.087538;18.972738;18.449942;14.245922;868.576721;3.822207;3.089852;3.776253;2.915652;3.620556;3.50513;2.802037;2.672162;3.158835;2.793387;2.506295;2.94347;0.000120532
288;6.863629;51.474935;58.03722238;44.85478814;39.94404951;35.02272283;49.02652712;2.825069;25.047094;15.162476;17.01964;24.016554;47.684425;45625;0;0;3005000;0;8603125;6875;0;9511.350586;76242.10938;194127.6563;0;0;0;25496.72266;0;73034.04688;0;0;4173.495117;471.410736;150.099884;18710.51563;1287.484375;38544.46094;2113.891113;250.159637;32650.06836;102.612206;0;226975.6094;2767.070068;551930.4375;9973.117188;12.028543;13.117515;6.714232;4.241364;0.340712;5.204805;8.580239;8.33988;15.329882;19.118643;18.951611;18.450661;14.262574;873.093872;3.96009;3.211683;3.894089;2.958627;3.721532;3.512089;2.859237;2.697141;3.249212;2.821427;2.53696;2.970583;0.000134126
289;6.86505;51.453459;26.95970597;19.35018302;27.36745547;24.52888608;25.37584958;2.830124;16.472797;16.7899;19.651762;17.856977;40.548656;680625;0;0;4400000;0;7336250;0;0;9332.4375;76907.29688;185260.6406;5219.856934;0;0;16594.34766;952.486633;67142.32813;2482.032715;0;4212.074219;0;0;20115.31641;0;44830.88281;1293.405762;0;22598.53906;299.055756;0;224658.5938;3100.75;553164.25;6409.833008;2.802051;13.086446;6.684144;4.210194;0.303295;5.203965;8.578302;8.31461;15.310627;19.086466;18.929462;18.429161;14.23885;874.049561;3.941516;3.194549;3.877519;2.951959;3.705438;3.509946;2.850651;2.691085;3.235522;2.815384;2.531423;2.966076;0.000130212
290;6.867744;49.254344;21.44336598;16.62895284;16.16673529;15.49243932;18.70323935;3.093729;15.253717;6.233149;10.287578;15.968939;194.076889;286250;0;0;3130625;0;3710625;0;0;4657.34082;25628.85938;66174.1875;4481.648438;0;0;20430.15625;0;29762.97266;0;0;3181.853271;0;0;10561.19141;0;14636.35742;642.345093;0;29938.22266;471.123352;90.6371;119951.7813;2665.150391;339494.5313;7693.591797;191.748032;11.748784;5.60287;3.305912;-1.138032;4.750219;8.245625;8.585217;15.318646;19.947763;19.86581;19.336464;13.519011;404.277832;2.83883;2.811565;3.520368;2.892106;3.246075;3.425813;2.360981;2.398695;2.873446;2.742552;2.305723;2.536188;6.08E-05
291;6.873818;50.876179;21.43173535;13.95027318;20.7062952;16.29709518;19.34495774;2.937829;9.40904;8.838362;10.128199;9.531332;93.898621;9375;0;0;3075625;0;5548125;0;0;3527.461182;31052.8418;90354.79688;0;0;0;0;0;35708.98047;0;0;1595.473267;0;0;6206.163574;0;17495.35938;0;0;25087.05273;374.455566;51.211971;137964;3254.803223;280234.7188;7466.105957;123.172867;12.897947;6.576471;4.205256;-0.30488;5.234604;8.592659;8.083487;15.041097;18.917007;19.071833;18.400698;14.023978;784.153442;3.634881;2.993755;3.737776;2.927224;3.582014;3.444348;2.744993;2.444414;2.901;2.727895;2.379133;2.773488;0.000112838
292;6.874469;51.862042;19.8884642;13.23080622;19.91354966;17.5772661;18.4061975;2.866559;2.766655;1.500354;2.85246;2.84356;46.41716;644375;6250;0;1707500;92500;1819375;191875;0;3066.563965;16261.00098;26423.28906;0;0;0;7553.274414;0;22992.60938;0;0;0;0;0;4933.765625;0;12342.30371;0;0;10056.63379;445.096985;61.57412;88095.35938;1454.756226;177637.1563;2900.884277;114.401199;13.042341;6.618654;4.121069;0.305664;4.838287;8.388146;8.330028;15.198063;18.73539;18.703972;18.278446;14.08584;550.945312;3.720608;2.977045;3.536245;2.661007;3.497635;3.136195;2.756165;2.558242;3.04599;2.606372;2.387609;2.679301;8.05E-05
293;6.884571;51.019338;24.32058116;16.66415028;25.29079154;22.15158151;22.88664445;2.925304;9.497531;8.231916;6.495063;9.018236;47.539318;0;0;0;0;0;4351250;0;0;6085.151855;43317.8125;107931.0859;5215.240234;0;0;39773.85938;0;81858.60156;0;0;806.916016;0;0;7416.766602;0;13520.87695;0;0;24739.99219;303.972778;23.965338;142315.7031;2455.181152;292475.6875;7182.97168;147.547104;13.092578;6.753221;4.347939;-0.241769;5.410054;8.810936;8.371021;15.421535;19.279675;19.317354;18.64703;14.3234;875.636536;3.644026;2.954684;3.680612;2.929881;3.608581;3.450984;2.787596;2.540234;3.011193;2.768543;2.436536;2.827694;0.000115148
294;6.933333;52.876667;10.60584843;7.466248266;11.89278376;10.73865196;10.32689048;2.776675;0.37683;0.339682;0.240974;0.41495;10.633297;625;0;0;625;625;145625;625;0;565.068909;2050.635254;7580.089844;0;0;0;0;0;0;0;0;0;0;0;0;0;7674.111328;0;0;5264.65625;0;0;17129.4043;0;71818.70313;0;0;12.861839;6.764482;3.983375;0.51591;4.014457;7.615609;8.069166;14.233755;17.268791;17.473171;17.272665;13.686648;363.505005;4.72183;3.791253;4.36098;3.223059;4.425615;3.704633;3.613613;3.242265;3.532154;3.065042;3.047503;3.264249;5.46E-05
295;6.948776;49.244247;25.98464835;17.92170748;17.75773558;16.10016667;21.54868213;3.090796;14.093417;7.999617;9.205589;13.693005;213.84285;331250;0;0;708750;0;2494375;0;0;8284.543945;38775.09766;90086.24219;2896.296143;0;0;20927.45117;0;59285.44531;0;0;2224.605713;0;0;19878.16602;0;40099.26953;1090.425049;0;27928.1875;675.487915;126.362938;139882.7031;3588.274902;358670.8438;10196.76074;274.499542;11.70045;5.524687;3.214999;-1.271123;4.660237;8.169071;8.48837;15.194443;19.845612;19.798489;19.276266;13.43241;385.307709;2.859407;2.844816;3.549866;2.914994;3.267175;3.448686;2.365369;2.394018;2.87598;2.750893;2.317323;2.551216;5.78E-05
296;6.957649;50.947268;48.76908346;39.28889849;37.65374747;36.32123905;43.13131638;2.905883;35.936359;19.281078;25.151869;36.45549;56.282051;0;0;0;955000;0;3347500;0;0;11019.86328;98256.14063;269233.125;0;0;0;28611.28906;0;55327.19531;0;0;12468.19531;379.828278;140.128693;70835.94531;1224.150146;109134.9297;5032.961426;215.023849;35797.76172;490.909729;30.849548;275401.5938;4777.455078;683803.8125;12158.92188;76.785004;12.92816;6.62856;4.228549;-0.382486;5.284485;8.686427;8.252087;15.276906;19.117115;19.232134;18.536032;14.160771;809.745605;3.564887;2.900373;3.615066;2.906798;3.563274;3.398737;2.74123;2.475749;2.916473;2.712022;2.380013;2.760257;0.000119131
297;6.965589;51.406846;35.91111621;28.50679328;26.96667494;25.58808989;31.38799475;2.851854;4.577239;8.460976;6.480055;5.231614;155.166168;65625;9375;1250;86250;58125;1198125;65625;3125;3086.389404;30422.27734;112938.125;4677.672852;288.574371;0;15181.77441;1123.759521;45245.94922;1988.41626;0;0;0;0;12576.22656;0;25093.72461;0;0;14059.52344;188.338776;54.427422;135946.4219;930.135132;464951.125;2810.67627;95.489502;12.84486;6.439834;3.957551;-0.097318;5.058672;8.442926;8.092555;15.136718;18.84794;18.742895;18.240477;14.020634;781.740723;3.91329;3.166458;3.854064;2.942585;3.669662;3.509983;2.836644;2.668304;3.206889;2.804939;2.527623;2.959391;0.000109557
298;6.97688;51.525955;26.86754274;18.44317923;25.50973214;22.11959158;24.48742801;2.833343;14.117824;13.265541;14.599391;16.153688;31.772171;528125;0;0;5679375;0;11103750;85625;0;5900.880371;60897.88281;178851.7344;0;0;0;21642.20117;0;63201.30859;0;0;1642.894897;0;0;8094.075684;0;35214.8125;0;0;24786.62695;255.221817;58.416313;159188.9531;1409.895874;481572.5313;4924.017578;79.161835;13.063381;6.638316;4.166686;0.156114;5.116398;8.518878;8.286515;15.301805;19.082136;18.92107;18.410313;14.203573;838.813721;4.011782;3.260027;3.942175;2.96949;3.750533;3.519428;2.882663;2.696271;3.281058;2.83704;2.557681;2.978421;0.000138219
299;6.980991;51.49654;28.84973372;17.65165125;28.69791296;23.20493268;26.14301773;2.83394;20.425098;17.636496;18.837698;20.60779;42.870438;1769375;4375;0;7384375;101875;9657500;360625;0;11939.64258;89464.29688;225636.9063;2076.298096;0;0;26439.83398;0;38056.92578;0;0;0;0;0;17670.37109;0;50549.83984;0;0;12063.08496;175.050781;0;174233.9063;993.703064;565490.125;3656.057617;25.006277;13.039064;6.613109;4.140245;0.076181;5.118138;8.51705;8.269171;15.295918;19.079874;18.923649;18.405592;14.191869;824.358948;4.001785;3.250596;3.937261;2.973118;3.740015;3.527412;2.877142;2.693461;3.273309;2.836919;2.556801;2.982704;0.000132852
300;6.985074;50.889871;31.56280941;24.25143772;26.76296352;25.10815725;28.41261796;2.912846;9.530809;12.26585;10.16806;8.454054;45.182854;0;0;0;1574375;0;5343125;0;0;6304.26123;60810.96094;179856.375;3994.562256;0;0;27175.44531;0;80837.42969;1383.719971;0;2042.535156;0;0;9644.249023;0;29621.42188;0;0;20066.65234;271.949036;35.803478;162831.1875;2326.526855;394863.375;5622.000977;87.379608;12.877115;6.595206;4.213689;-0.366061;5.237434;8.628371;8.196323;15.187148;19.026936;19.203897;18.492535;14.089562;761.344238;3.516162;2.877247;3.581681;2.879316;3.523645;3.359615;2.703158;2.416552;2.83667;2.664613;2.332068;2.705183;0.000109387
301;6.987601;49.233464;28.9518544;21.88153061;27.18210096;25.92534524;26.89551722;3.090976;32.643463;9.454621;14.621795;32.290047;194.238663;0;0;0;1148125;0;2438750;0;0;9199.47168;54757.94531;99459.67188;7324.827148;0;0;34456.34375;726.74353;65523.95703;4335.435547;0;13825.44336;566.182068;75.229485;35787.18359;2765.847168;49806.23828;5243.291992;176.987061;29916.59375;165.454605;0;183742.9531;3383.984863;362229.7813;6569.356934;0;11.695322;5.49625;3.179866;-1.314547;4.630867;8.148397;8.452858;15.138038;19.803591;19.7763;19.259537;13.404698;378.554321;2.878194;2.871649;3.577107;2.934443;3.287157;3.470886;2.372535;2.39766;2.88406;2.763424;2.330103;2.565794;6.01E-05
302;6.990946;51.568051;37.81363344;29.14912104;37.49162814;32.06774314;35.53935455;2.838498;13.452684;10.009143;7.911167;11.968451;58.008984;26250;0;0;1212500;0;7310000;0;0;7434.949219;50249.11719;135375.9688;2154.775635;298.691589;74.412704;22649.81641;711.449646;53936.20313;1151.414917;223.490646;2010.137207;112.572029;0;15787.7168;502.758698;33626.34766;930.348633;0;28153.08008;335.317261;62.024426;162671.5938;2901.309082;430294.625;8027.464355;104.116531;13.071559;6.644111;4.17549;0.225168;5.09315;8.502779;8.285157;15.291854;19.061743;18.899305;18.39575;14.19428;845.063904;4.027849;3.275308;3.951391;2.963815;3.764765;3.508847;2.891681;2.6985;3.292634;2.838027;2.560811;2.97232;0.000130276
303;7.003174;49.23074;43.24620319;30.85699794;30.04560811;29.31400477;36.4164797;3.093104;21.694267;8.95778;14.264593;21.875479;199.091949;98750;0;0;1095625;0;2250625;0;0;8703.927734;50578.22656;97990.79688;6589.865234;0;0;33484.67188;0;65845.19531;2199.500244;0;6542.15332;191.224457;53.636963;34331.83594;1113.395508;50366.24609;2521.697266;109.230087;32848.42969;375.992554;9.497359;171497.1094;3107.537109;367629.5625;7899.665527;114.464691;11.693855;5.485771;3.165955;-1.332789;4.619261;8.141775;8.442354;15.119273;19.788675;19.768045;19.253101;13.395286;375.375;2.883084;2.879074;3.583807;2.939454;3.292042;3.476237;2.374061;2.397226;2.885017;2.766334;2.333469;2.56931;5.86E-05
304;7.004605;50.962838;74.38604155;57.31269313;51.59404644;43.45321993;62.76132667;2.896851;18.247969;14.132092;14.260493;16.645576;53.960621;73125;0;0;1655000;0;3277500;0;0;10973.37012;87683.625;223677.8438;55.32415;0;0;45667.86328;0;90179.70313;0;0;6988.349609;534.332397;124.362465;44019.07813;2703.794922;86078.4375;3922.21582;205.10405;27664.19922;194.537918;0;179224.4688;3037.63916;553853.1875;10048.98535;26.168108;12.899205;6.610753;4.192746;-0.458951;5.271448;8.687881;8.281806;15.319855;19.139496;19.249001;18.547905;14.167497;762.603149;3.535787;2.864858;3.569472;2.905721;3.554956;3.381305;2.738122;2.488516;2.915799;2.703436;2.378354;2.755553;0.000110638
305;7.004976;51.028931;28.10926304;20.50066952;27.17283702;24.03765356;26.04927622;2.887695;28.662647;15.095592;22.793064;35.26841;49.77232;22500;0;0;4537500;0;9665000;0;0;8887.230469;60579.98047;150966.5938;5270.928711;0;0;47923.47656;0;90708.92969;1414.61853;0;3272.295898;0;0;23503.53906;0;36527.81641;0;0;31365.50391;137.64859;0;142015.1719;2609.938477;385529.9688;8643.233398;0;12.904792;6.595192;4.151256;-0.491325;5.271818;8.695642;8.296127;15.363124;19.160378;19.216763;18.540842;14.187186;749.599304;3.578762;2.883567;3.591744;2.919491;3.576664;3.407155;2.76321;2.53855;2.97644;2.731074;2.414087;2.801695;0.000105093
306;7.005276;51.477899;48.83136192;34.32324305;36.47002994;31.74207407;41.4971852;2.837329;15.379133;19.545506;23.975069;16.552412;50.979065;251250;0;0;3641250;0;7800625;0;0;10216.62207;96544.03125;250469.75;0;0;0;2539.852295;0;62324.07813;0;0;4190.907227;370.036621;87.141869;33374.55469;1209.366699;54286.1875;2124.927734;195.883331;23810.17578;187.339081;0;223884.875;3106.793457;658619.8125;7591.175293;25.48344;12.969415;6.543902;4.067814;-0.033493;5.081056;8.481802;8.20578;15.24399;19.006195;18.868628;18.350718;14.129623;813.119019;3.988343;3.237599;3.926068;2.968302;3.725587;3.526238;2.870601;2.685809;3.260911;2.832055;2.553592;2.979116;0.000126682
307;7.010934;51.031473;56.96804448;45.33141743;34.80839286;30.39739237;46.94489827;2.885241;22.447165;14.37372;21.570585;23.524088;52.602592;16875;0;0;3939375;0;8118125;0;0;9192.841797;60477.625;145420.75;6056.621094;193.467194;0;47462.06641;1134.310913;82566.71875;1991.725342;0;2230.900391;0;0;24000.30469;0;37072.62109;0;0;28368.59375;662.370544;152.281677;159006.2656;3406.334961;400222.9063;8621.765625;273.116547;12.888063;6.579433;4.133063;-0.508563;5.257845;8.681801;8.282439;15.350476;19.143509;19.20026;18.525661;14.171401;741.164246;3.578769;2.882761;3.590507;2.919982;3.576124;3.40656;2.763019;2.539921;2.976781;2.730378;2.414531;2.802519;0.000102362
308;7.030534;51.451176;43.06293434;31.54420414;31.86090455;29.38412129;36.89899644;2.844548;19.031818;18.198452;25.432343;20.941719;114.584473;36875;0;0;1213125;0;2736875;0;0;11211.49902;89642.15625;223403.6875;8548.610352;63.578823;0;29364.48438;1161.647339;47964.75781;2376.399902;0;2636.639404;0;0;34742.79297;0;58374.71094;0;0;47546.50781;884.47699;215.184708;291080.0625;6248.775879;723157.4375;14795.82324;434.151978;12.876316;6.454268;3.971313;-0.150254;5.028872;8.430634;8.118702;15.166649;18.896631;18.788076;18.27232;14.043158;801.058167;3.968081;3.217083;3.908822;2.960027;3.704914;3.522453;2.860083;2.673913;3.239578;2.823321;2.54621;2.972027;0.000119702
309;7.036322;49.237227;16.63106161;12.37061905;16.08278902;15.79883333;15.60974781;3.08649;8.328906;7.306735;8.611075;7.822754;318.034637;0;0;0;845625;0;1461875;0;0;4469.227539;36405.02734;84235.84375;0;0;0;10455.64746;0;59152.91406;0;0;0;0;0;12451.00488;0;39458.45313;0;0;19721.24219;535.125732;102.493805;147349.125;3375.992188;356808.2188;6894.974121;244.56041;11.686655;5.462174;3.128461;-1.384834;4.586435;8.134209;8.440922;15.105028;19.767895;19.745708;19.235924;13.378202;368.062225;2.873663;2.87003;3.56776;2.930606;3.279992;3.461746;2.368199;2.38466;2.872406;2.75735;2.328759;2.560077;5.69E-05
310;7.052573;51.183782;24.30909698;17.00484588;20.9815266;17.90685573;21.51579513;2.855374;11.202689;6.358411;8.389582;10.516686;207.884613;432500;26875;3125;2398125;56875;5062500;143125;8125;7829.651367;59542.61719;136986.9219;0;0;0;14050.11816;0;38886.03125;0;0;0;0;0;13769.54004;0;39518.99609;0;0;30526.07227;168.544205;0;215376.9219;2517.667969;484246.2188;7420.044922;1.80875;12.501573;6.151405;3.680152;-0.707204;4.899296;8.279983;7.812202;14.919836;18.603813;18.624779;18.038025;13.73057;671.339722;3.713415;2.983052;3.688165;2.914285;3.589694;3.453479;2.781956;2.595209;3.054597;2.751073;2.465075;2.880383;9.54E-05
311;7.061679;49.299373;31.02266553;28.29378151;23.08463557;29.9475;28.51047425;3.074317;7.292734;3.494093;3.84057;5.701241;240.329437;0;0;0;816875;0;2766875;0;0;3844.080078;24830.26563;61538.5625;2660.072998;0;0;19676.00195;0;39647.70703;0;0;0;0;0;0;0;15.283255;0;0;22886.97656;436.496643;53.019978;159457.2188;3574.633301;380149;8810.162109;149.696548;11.638443;5.417637;3.053443;-1.514019;4.501331;8.126004;8.477983;15.154381;19.737087;19.668892;19.17034;13.336064;362.682709;2.78999;2.767104;3.437609;2.848018;3.185462;3.350085;2.325183;2.328506;2.805062;2.687311;2.277663;2.491035;0.000055792
312;7.082648;50.753629;26.59966638;20.05449097;27.89138362;24.38754647;25.44983994;2.946462;14.898142;8.830156;11.82271;13.549769;59.623531;271875;0;0;1294375;0;3119375;0;0;9883.401367;66969.73438;151794.2813;6902.414062;0;0;29048.48438;761.522583;60622.39453;2540.302979;0;0;0;0;9071.176758;0;25176.14453;0;0;26407.16406;343.372864;0;205859.0781;2129.322998;479604.9375;7745.019531;104.315033;12.821859;6.573201;4.208907;-0.377663;5.188982;8.557787;8.161472;15.077633;18.91326;19.238277;18.489557;14.004538;646.095093;3.386911;2.813344;3.476052;2.825352;3.429408;3.263113;2.641378;2.343356;2.687309;2.576055;2.24686;2.596148;8.93E-05
313;7.08406;51.17615;51.91951867;39.91435971;29.22757272;26.39842365;41.79939697;2.851018;20.375885;5.23411;7.874442;17.744427;226.969986;85625;0;0;1779375;0;3423125;15625;0;10124.61133;58809.26563;108712.6875;0;0;0;12201.00781;0;27783.96094;0;0;6542.442871;364.402954;130.044937;19008.83789;1276.962524;32891.92578;2096.202637;195.498032;34769.20313;205.200989;0;206513.5313;2949.128418;414400.625;8052.150391;0;12.402278;6.065045;3.590708;-0.818212;4.821247;8.202514;7.723994;14.837428;18.507736;18.545368;17.953938;13.634013;638.353088;3.704622;2.974494;3.681067;2.918432;3.589653;3.448862;2.781789;2.592556;3.047376;2.748943;2.463722;2.876715;8.94E-05
314;7.084555;51.527901;52.90057782;41.19098221;40.48215628;35.81239558;46.08596569;2.827063;21.9125;11.671235;15.147821;20.804447;36.785885;907500;0;0;4685625;39375;6853750;228750;0;8723.246094;68332.72656;172084.5625;4915.494141;0;0;16054.32715;0;41285.82422;44.703144;0;5436.250977;387.352417;103.375046;32516.36914;1178.643311;46490.04688;2028.851074;178.074448;12396.125;392.834167;8.371723;179063.2188;1935.908936;495199.4063;2731.405518;100.959755;13.004992;6.559194;4.084558;-0.019884;5.049902;8.471911;8.230172;15.260499;19.027504;18.903463;18.370064;14.143369;808.263855;4.031064;3.27784;3.969133;2.966238;3.746482;3.52366;2.887171;2.678206;3.277018;2.838072;2.561198;2.974805;0.000121675
315;7.101868;51.53364;27.70859634;19.25318953;26.60164532;23.63990256;25.44698825;2.826652;11.189397;12.276112;13.718242;11.279499;31.290617;34375;0;0;3365625;0;7979375;0;0;7480.443848;67179.09375;164596.3594;5066.461914;0;0;16865.92188;410.322723;44965.51563;2933.515625;0;2433.533203;0;0;34570.85156;0;50219.21484;0;0;18967.72656;175.210754;25.00363;175591.4219;1909.318604;469671.25;4522.665527;75.010887;13.000484;6.551044;4.077124;-0.033427;5.038199;8.463588;8.22368;15.253987;19.018253;18.900345;18.363623;14.135164;800.559387;4.035255;3.281887;3.973847;2.963893;3.746922;3.522017;2.888515;2.675028;3.276651;2.83749;2.561171;2.972457;0.000119114
316;7.147378;51.260684;59.68075909;46.45333569;37.70449927;35.60490909;49.63586896;2.837978;17.365433;6.144566;8.129735;15.694391;156.126907;6875;0;0;0;0;2395000;0;0;12266.5332;71828.03906;145982.9688;1899.57373;0;0;25625.24805;0;76299.34375;0;0;4356.904297;0;0;19736.10156;0;35574.75;0;0;46790.14844;798.956787;50.2803;246735.3906;5428.68457;485652.9063;14185.63281;199.198639;12.115221;5.749412;3.243085;-1.141358;4.51521;7.886854;7.369881;14.494125;18.099363;18.159496;17.605745;13.297057;615.801941;3.838336;3.084735;3.799677;2.952909;3.6398;3.505904;2.818674;2.631854;3.118768;2.794711;2.51593;2.940052;0.000089234
317;7.1864;51.560875;25.25163631;16.99872017;25.85007064;21.90060719;23.50299102;2.829622;8.659548;10.883029;11.763431;10.126743;48.638474;598750;0;0;0;8125;9169375;36250;0;7135.438477;61312.30859;160328.1094;3502.678467;0;0;49831.80859;0;86789.42188;0;0;0;0;0;5533.765625;0;14618.44824;0;0;16559.58789;371.995728;8.982059;163163.6563;2916.225586;495271.0313;5625.953125;117.785675;13.004062;6.536997;4.062376;-0.051281;5.003015;8.454993;8.221367;15.23769;18.974283;18.900826;18.355097;14.123549;765.16333;4.048579;3.296294;3.992501;2.946428;3.742157;3.50805;2.891253;2.654145;3.265984;2.829095;2.555461;2.955168;0.000113441
318;7.193411;49.740897;5.380267484;4.147639456;5.718100048;4.968666667;5.18671744;2.997861;0;0.238718;0.127729;0;652.309326;0;0;0;0;0;235625;0;0;0;869.990356;4377.425781;0;0;0;0;0;0;0;0;0;0;0;4400.429688;0;17206.38477;0;0;0;0;0;15422.73047;0;75609.91406;0;0;10.498234;4.28491;1.820696;-2.938379;3.055847;6.606493;6.770606;13.434402;17.546453;18.007673;17.27774;11.815619;295.154358;2.953717;2.725691;3.377727;2.677177;3.008828;3.118507;2.306599;2.161939;2.630755;2.589033;2.161341;2.416189;4.11E-05
319;7.20726;53.36235;16.39126539;11.178178;16.99531811;14.41705007;15.35409793;2.806422;15.022226;8.824276;11.485582;14.519006;2.03551;585000;0;0;4263750;3125;8088750;65625;0;4698.630371;22947.48242;33499.35938;0;0;0;20534.00586;0;27217.0332;0;0;0;0;0;1742.750244;0;3840.759277;0;0;33617.27344;318.194366;70.521713;139797.8594;3394.549561;201138.1563;10015.07813;158.143936;12.990705;7.24901;4.452953;1.284005;3.733258;7.265399;7.912173;13.767638;16.696609;17.28833;17.207512;13.974644;336.928864;5.560071;4.398283;5.041495;3.844208;5.008521;4.166239;4.363413;3.742215;4.065195;3.526747;3.617713;3.705049;4.97E-05
